gene_name	S1_control	S1_t	S2_control	S2_t	S3_control	S3_t
ADRB2	14.42158453	12.03327589	13.4732144	12.0145763	13.12539262	5.504694897
ADRM1	103.2044643	60.16637945	212.5773828	48.05830522	85.31505205	62.75352182
ADSL	149.173265	72.19965534	150.2013902	36.04372891	118.8577221	66.05633876
ADSS1	0	0	5.489087348	0	2.187565437	1.100938979
ADSS2	81.5720875	28.07764374	165.6706363	86.5049494	120.3160991	81.46948447
ADTRP	10.8161884	60.16637945	45.90873055	76.89328835	10.93782719	17.61502367
AEBP1	92.83895041	40.11091963	81.83730229	9.611661044	11.66701567	6.605633876
AEBP2	61.74240877	52.14419552	52.39583378	60.07288152	72.91884791	85.87324039
AEN	53.17959295	22.0610058	72.85515935	28.83498313	108.6490834	67.15727774
AFAP1	0.901349033	6.016637945	138.2251996	7.208745783	4.375130875	2.201877959
AFAP1L1	0	0	9.481150875	0	0	0
AFAP1L2	6.309443232	36.09982767	3.493055585	38.44664418	15.31295806	17.61502367
AFDN	184.7765518	92.25511516	251.5000021	38.44664418	94.0653138	78.16666753
AFDN-DT	0.901349033	2.005545982	0.998015882	0	0	2.201877959
AFF1	249.2230077	160.4436785	246.0109148	144.1749157	182.2971198	181.6549316
AFF2	0.901349033	16.04436785	4.491071467	14.41749157	3.645942395	5.504694897
AFF3	114.9220017	126.3493968	92.31646904	115.3399325	158.2339	154.1314571
AFF4	197.8461128	82.22738525	253.9950419	124.9515936	221.6732976	240.0046975
AFF4-DT	0.450674517	44.1220116	1.996031763	33.64081365	6.562696312	8.807511835
AFG1L	6.309443232	12.03327589	5.988095289	21.62623735	4.375130875	8.807511835
AFG2A	32.89923971	298.8263513	51.3978179	151.3836614	40.83455483	66.05633876
AFG2B	15.77360808	12.03327589	21.95634939	16.82040683	14.58376958	17.61502367
AFG3L1P	109.063233	40.11091963	23.95238116	28.83498313	37.91780091	20.91784061
AFG3L2	174.8617124	92.25511516	161.1795649	48.05830522	62.7102092	56.14788795
AFMID	14.42158453	50.13864954	32.93452409	33.64081365	20.41727741	16.51408469
AFTPH	312.7681145	84.23293123	90.81944522	197.0390514	236.9862557	192.6643214
AFTPH-DT	9.013490331	2.005545982	4.990079408	9.611661044	8.750261749	9.908450814
AGA	44.16610262	28.07764374	24.4513891	12.0145763	34.27185852	24.22065755
AGA-DT	0.901349033	4.011091963	0.499007941	7.208745783	0.729188479	0
AGAP1	0.450674517	6.016637945	129.7420646	4.805830522	2.187565437	3.302816938
AGAP10P	0.450674517	0	0	0	0	0
AGAP12P	1.802698066	2.005545982	8.483134993	0	3.645942395	6.605633876
AGAP13P	3.154721616	0	1.996031763	0	0	5.504694897
AGAP14P	0	0	0.499007941	0	0	0
AGAP2	31.54721616	58.16083347	31.43750027	72.08745783	53.95994745	45.13849815
AGAP2-AS1	0	0	22.45535733	0	4.375130875	4.403755917
AGAP3	64.44645587	32.08873571	73.35416729	31.23789839	19.68808894	19.81690163
AGAP4	18.92832969	4.011091963	9.481150875	26.43206787	16.77133502	18.71596265
AGAP5	7.210792265	0	3.992063526	0	21.14646589	5.504694897
AGAP6	32.44856519	18.04991384	30.43948439	19.22332209	37.18861243	34.12910836
AGAP7P	0	0	15.9682541	0	0	0
AGAP9	17.12563163	2.005545982	21.45734145	7.208745783	26.25078525	18.71596265
AGBL1-AS1	0.901349033	6.016637945	2.495039704	19.22332209	2.916753916	8.807511835
AGBL2	1.35202355	2.005545982	1.996031763	0	8.750261749	6.605633876
AGBL3	0.450674517	2.005545982	0.499007941	0	1.458376958	0
AGBL4	0	2.005545982	0	2.402915261	1.458376958	3.302816938
AGBL4-IT1	0	14.03882187	1.497023822	9.611661044	1.458376958	2.201877959
AGBL5	16.2242826	8.022183927	34.93055585	12.0145763	21.87565437	29.72535244
AGER	14.87225905	6.016637945	7.485119112	7.208745783	8.750261749	11.00938979
AGFG1	146.9198924	76.2107473	168.664684	74.49037309	146.5668843	150.8286402
AGFG2	15.32293356	70.19410936	23.95238116	76.89328835	29.16753916	40.73474224
AGGF1	117.1753743	48.13310356	92.31646904	52.86413574	84.58586357	84.77230141
AGGF1P1	0	0	0	2.402915261	0.729188479	3.302816938
AGGF1P2	0	0	0.499007941	0	4.375130875	3.302816938
AGK	28.84316906	14.03882187	37.9246035	26.43206787	37.18861243	27.52347448
AGL	112.6686291	34.09428169	31.43750027	28.83498313	72.18965943	55.04694897
AGMAT	11.26686291	66.1830174	10.9781747	24.02915261	17.5005235	11.00938979
AGO1	114.4713272	126.3493968	119.2628978	156.189492	148.7544497	123.3051657
AGO2	85.17748363	74.20520132	185.630954	158.5924072	183.7554967	155.2323961
AGO3	91.03625234	142.3937647	76.34821494	175.4128141	85.31505205	107.89202
AGO4	73.91062071	64.17747141	58.38392907	98.5195257	104.2739525	101.2863861
AGPAT1	49.57419682	64.17747141	90.81944522	31.23789839	41.56374331	39.63380326
AGPAT2	33.80058874	18.04991384	63.37400848	7.208745783	17.5005235	16.51408469
AGPAT3	184.7765518	68.18856338	147.7063505	86.5049494	123.9620414	114.4976539
AGPAT4	15.77360808	14.03882187	46.40773849	12.0145763	22.60484285	22.01877959
AGPAT5	107.2605349	54.14974151	82.33631023	24.02915261	72.91884791	46.23943713
AGPS	54.08094199	22.0610058	169.6626999	43.2524747	78.02316726	68.25821672
AGRN	11.71753743	4.011091963	340.3234156	28.83498313	29.89672764	23.11971857
AGT	0.901349033	18.04991384	4.491071467	38.44664418	8.750261749	19.81690163
AGTPBP1	70.7558991	16.04436785	37.9246035	57.66996626	70.00209399	59.45070488
AGTR1	0	0	2.495039704	0	0.729188479	0
AGTRAP	12.16821195	4.011091963	47.40575437	12.0145763	8.750261749	5.504694897
AHCTF1	109.964582	46.12755758	159.682541	100.922441	196.8808894	131.0117385
AHCTF1P1	0.450674517	0	0.499007941	0	0.729188479	0
AHCY	101.8524407	26.07209776	251.9990101	36.04372891	99.16963316	66.05633876
AHCYL1	129.7942608	58.16083347	279.4444468	93.71369518	115.2117797	91.37793529
AHCYL2	32.89923971	10.02772991	26.9464288	14.41749157	40.10536635	35.23004734
AHDC1	91.93760138	72.19965534	55.88888937	57.66996626	72.18965943	47.34037611
AHI1	57.2356636	50.13864954	49.90079408	55.267051	73.64803639	67.15727774
AHI1-DT	0	2.005545982	0.499007941	4.805830522	2.916753916	5.504694897
AHNAK	842.7613459	264.7320696	2053.916684	550.2675948	2456.635986	2370.321623
AHNAK2	0	4.011091963	268.9652801	2.402915261	0	1.100938979
AHR	11.71753743	26.07209776	80.83928641	62.47579679	19.68808894	46.23943713
AHRR	0	0	59.88095289	38.44664418	15.31295806	9.908450814
AHSA1	104.1058133	54.14974151	207.0882954	64.87871205	106.4615179	57.24882693
AHSA2P	233.9000741	122.3383049	158.6845252	144.1749157	216.5689783	191.5633824
AHSP	4.506745165	2.005545982	0	0	0	0
AICDA	0.901349033	6.016637945	2.994047645	7.208745783	2.187565437	2.201877959
AIDA	102.3031153	50.13864954	262.4781768	67.28162731	154.5879576	191.5633824
AIDAP2	0	0	0	0	0.729188479	0
AIF1	1.802698066	2.005545982	47.40575437	91.31077992	10.20863871	8.807511835
AIF1L	1.35202355	14.03882187	6.48710323	31.23789839	5.833507833	2.201877959
AIFM1	53.63026747	22.0610058	66.86706406	33.64081365	49.58481658	31.9272304
AIFM2	29.74451809	20.05545982	38.42361144	9.611661044	28.43835068	20.91784061
AIFM3	1.802698066	4.011091963	3.992063526	7.208745783	4.375130875	0
AIG1	19.37900421	30.08318973	32.43551615	14.41749157	24.06321981	29.72535244
AIM2	102.7537898	40.11091963	35.42956379	55.267051	101.3571986	94.68075222
AIMP1	210.0143247	144.3993107	156.1894855	136.9661699	172.0884811	106.791081
AIMP2	26.13912196	4.011091963	47.90476231	14.41749157	31.3551046	19.81690163
AIP	153.6800101	124.3438509	96.30853257	50.46122048	87.50261749	68.25821672
AIPL1	0.901349033	0	0	2.402915261	0	0
AIRIM	29.29384358	10.02772991	24.95039704	14.41749157	24.79240829	11.00938979
AJAP1	7.661466781	50.13864954	9.481150875	74.49037309	16.77133502	16.51408469
AJM1	4.506745165	0	6.986111171	2.402915261	2.916753916	4.403755917
AJUBA	7.661466781	0	67.86507994	0	2.187565437	0
AJUBA-DT	0	0	0.499007941	2.402915261	0	1.100938979
AK1	33.80058874	14.03882187	50.39980202	43.2524747	19.68808894	19.81690163
AK2	145.5678688	112.310575	257.9871054	122.5486783	223.1316746	149.7277012
AK3	50.47554585	32.08873571	51.89682584	64.87871205	106.4615179	107.89202
AK3P3	0.450674517	0	0	0	0	1.100938979
AK4	1.35202355	34.09428169	109.781747	55.267051	21.14646589	18.71596265
AK4P1	0	0	3.493055585	0	0.729188479	0
AK4P3	0.901349033	6.016637945	4.491071467	2.402915261	2.916753916	4.403755917
AK4P4	0	0	0.499007941	0	0	2.201877959
AK5	0.450674517	8.022183927	24.4513891	14.41749157	5.104319354	1.100938979
AK6	46.87014972	42.11646562	63.37400848	31.23789839	36.45942395	28.62441346
AK7	0.901349033	60.16637945	13.97222234	57.66996626	21.14646589	23.11971857
AK8	0	0	2.994047645	2.402915261	2.187565437	1.100938979
AK9	22.53372583	48.13310356	8.982142934	26.43206787	21.14646589	20.91784061
AKAIN1	0	0	0.499007941	4.805830522	1.458376958	1.100938979
AKAP1	33.80058874	22.0610058	35.92857174	16.82040683	56.87670137	41.83568122
AKAP1-DT	2.253372583	2.005545982	0.998015882	0	3.645942395	5.504694897
AKAP10	65.79847942	50.13864954	50.39980202	62.47579679	30.62591612	47.34037611
AKAP11	245.6176115	72.19965534	140.2212314	127.3545088	319.3845538	282.9413177
AKAP12	1.35202355	16.04436785	262.9771848	14.41749157	7.291884791	7.706572855
AKAP13	512.4169253	397.0981044	316.3710344	365.2431197	595.0177989	492.1197238
AKAP17A	303.3039496	144.3993107	157.1875013	103.3253562	83.8566751	89.17605733
AKAP3	4.957419682	2.005545982	1.497023822	0	2.916753916	3.302816938
AKAP5	75.26264426	40.11091963	4.990079408	21.62623735	9.479450228	14.31220673
AKAP6	1.802698066	20.05545982	4.491071467	64.87871205	12.39620414	13.21126775
AKAP7	14.42158453	2.005545982	12.47519852	2.402915261	9.479450228	13.21126775
AKAP8	127.9915627	136.3771268	136.2291678	108.1311867	122.5036645	121.1032877
AKAP8L	115.8233508	66.1830174	142.7162711	55.267051	110.1074603	63.8544608
AKAP9	393.4388529	264.7320696	103.2946437	192.2332209	463.0346842	303.8591583
AKIP1	20.28035324	10.02772991	59.38194495	14.41749157	31.3551046	27.52347448
AKIRIN1	217.6757915	64.17747141	251.5000021	67.28162731	150.2128267	104.589203
AKIRIN2	132.4983079	76.2107473	148.7043663	108.1311867	82.39829814	120.0023487
AKNA	215.8730934	124.3438509	144.2132949	175.4128141	263.9662294	190.4624434
AKR1A1	104.5564878	52.14419552	97.30654845	28.83498313	94.79450228	55.04694897
AKR1B1	88.78287976	60.16637945	160.181549	96.11661044	76.5647903	69.3591557
AKR1C1	0	0	48.40377025	7.208745783	2.187565437	1.100938979
AKR1C2	0	0	14.47123028	12.0145763	0	0
AKR1C3	0	0	14.47123028	16.82040683	2.916753916	3.302816938
AKR1E2	0	0	0.998015882	0	0	0
AKR7A2	52.72891844	44.1220116	75.35019906	38.44664418	34.27185852	19.81690163
AKR7A3	1.35202355	0	0.499007941	0	2.187565437	1.100938979
AKR7L	0.450674517	0	0	2.402915261	0	0
AKT1	179.3684576	68.18856338	268.9652801	84.10203413	152.4003921	118.9014098
AKT1S1	26.13912196	22.0610058	61.37797671	33.64081365	24.79240829	24.22065755
AKT2	132.0476333	52.14419552	138.2251996	81.69911887	200.5268318	147.5258232
AKT3	94.64164847	120.3327589	163.1755966	175.4128141	139.2749995	134.3145555
AKTIP	37.85665939	14.03882187	31.43750027	4.805830522	21.14646589	31.9272304
ALAD	55.43296554	16.04436785	76.34821494	9.611661044	51.77238202	52.84507101
ALAS1	50.47554585	8.022183927	87.32638964	26.43206787	41.56374331	36.33098632
ALAS2	0	0	0	0	0	0
ALB	0	0	0	0	0	0
ALCAM	118.5273979	38.10537365	250.0029783	60.07288152	161.1506539	117.8004708
ALDH16A1	61.29173425	62.17192543	40.4196432	28.83498313	43.02212027	42.93662019
ALDH18A1	41.91273004	14.03882187	166.1696443	36.04372891	72.18965943	51.74413203
ALDH1A1	0	0	0.499007941	0	0	1.100938979
ALDH1A2	0	0	7.984127052	0	0.729188479	0
ALDH1A3	0.901349033	28.07764374	267.9672642	24.02915261	5.833507833	9.908450814
ALDH1A3-AS1	6.760117748	158.4381326	21.45734145	86.5049494	38.64698939	41.83568122
ALDH1B1	15.32293356	64.17747141	37.9246035	36.04372891	28.43835068	25.32159653
ALDH1L1-AS1	0.901349033	0	1.497023822	0	1.458376958	3.302816938
ALDH1L2	3.154721616	80.22183927	21.95634939	21.62623735	10.93782719	16.51408469
ALDH2	56.33431457	234.6488799	24.95039704	122.5486783	53.23075897	61.65258284
ALDH3A1	0	0	0	0	0	0
ALDH3A2	55.43296554	24.06655178	48.40377025	33.64081365	35.001047	24.22065755
ALDH3B1	11.26686291	12.03327589	53.39384966	28.83498313	28.43835068	22.01877959
ALDH4A1	4.957419682	2.005545982	8.483134993	2.402915261	3.645942395	3.302816938
ALDH5A1	102.7537898	40.11091963	34.93055585	69.68454257	48.8556281	70.46009468
ALDH6A1	37.40598487	140.3882187	38.92261938	117.7428478	44.48049722	66.05633876
ALDH7A1	13.06956098	38.10537365	151.1994061	43.2524747	25.52159677	23.11971857
ALDH8A1	3.605396132	2.005545982	0.499007941	0	0.729188479	1.100938979
ALDH9A1	115.3726762	46.12755758	147.7063505	55.267051	56.14751289	38.53286428
ALDOA	386.6787352	156.4325866	1453.111124	305.1702381	406.8871713	275.2347448
ALDOC	54.08094199	26.07209776	41.91666702	40.84955944	45.2096857	27.52347448
ALG1	42.36340456	44.1220116	32.43551615	9.611661044	39.37617787	27.52347448
ALG10	10.36551388	0	15.9682541	16.82040683	16.04214654	20.91784061
ALG10B	16.67495711	44.1220116	27.94444468	74.49037309	52.50157049	67.15727774
ALG11	38.75800842	8.022183927	56.88690525	40.84955944	84.58586357	83.67136243
ALG12	31.99789067	18.04991384	26.44742086	14.41749157	15.31295806	15.41314571
ALG13	83.37478556	10.02772991	48.40377025	40.84955944	71.46047095	66.05633876
ALG14	13.97091001	220.610058	32.43551615	122.5486783	39.37617787	55.04694897
ALG1L1P	1.802698066	4.011091963	0	0	0	0
ALG1L9P	0.901349033	46.12755758	1.996031763	43.2524747	7.291884791	17.61502367
ALG2	96.89502106	50.13864954	84.83134993	57.66996626	56.14751289	42.93662019
ALG3	22.98440034	14.03882187	42.91468291	19.22332209	21.87565437	15.41314571
ALG5	33.80058874	12.03327589	32.93452409	16.82040683	30.62591612	30.82629142
ALG6	19.37900421	10.02772991	23.45337322	14.41749157	13.12539262	26.4225355
ALG8	29.29384358	44.1220116	34.93055585	31.23789839	19.68808894	29.72535244
ALG9	27.49114551	34.09428169	31.93650821	31.23789839	35.73023548	25.32159653
ALG9-IT1	1.35202355	36.09982767	0.998015882	19.22332209	7.291884791	13.21126775
ALKBH1	14.42158453	6.016637945	16.96626999	4.805830522	11.66701567	19.81690163
ALKBH2	20.73102776	6.016637945	37.42559556	7.208745783	29.16753916	14.31220673
ALKBH3	17.12563163	8.022183927	35.42956379	7.208745783	18.22971198	12.11032877
ALKBH4	31.09654164	18.04991384	15.46924616	4.805830522	13.8545811	13.21126775
ALKBH5	214.0703954	148.4104026	225.0525813	158.5924072	86.04424053	75.96478958
ALKBH6	18.02698066	8.022183927	18.46329381	12.0145763	17.5005235	6.605633876
ALKBH7	64.44645587	50.13864954	49.40178614	28.83498313	37.18861243	28.62441346
ALKBH8	35.60328681	12.03327589	21.45734145	9.611661044	30.62591612	18.71596265
ALMS1	36.50463584	28.07764374	43.91269879	31.23789839	42.29293179	42.93662019
ALMS1-IT1	3.605396132	10.02772991	3.992063526	21.62623735	6.562696312	7.706572855
ALMS1P1	7.210792265	66.1830174	6.48710323	28.83498313	13.12539262	18.71596265
ALOX12	0	0	0	0	0	0
ALOX12B	1.35202355	2.005545982	0.499007941	0	0	0
ALOX12P2	0.901349033	0	0.499007941	0	0	2.201877959
ALOX15	0	0	0	0	0	0
ALOX15B	0	0	2.495039704	0	2.916753916	2.201877959
ALOX15P1	0	0	0	0	0	0
ALOX5	141.9624727	36.09982767	43.41369085	67.28162731	167.7133502	107.89202
ALOX5AP	114.0206527	68.18856338	67.86507994	148.9807462	45.2096857	48.44131509
ALOXE3	0	0	0.499007941	0	0	0
ALPK1	59.9397107	18.04991384	41.41765908	21.62623735	54.68913593	59.45070488
ALPK2	0	0	1.497023822	7.208745783	0.729188479	1.100938979
ALPK3	3.605396132	64.17747141	2.994047645	26.43206787	170.6301041	11.00938979
ALPL	7.210792265	0	0	0	0	0
ALS2	48.67284779	32.08873571	134.2331361	64.87871205	37.18861243	51.74413203
ALS2CL	19.82967873	4.011091963	12.47519852	2.402915261	16.04214654	11.00938979
ALX1	0	0	4.491071467	0	0	0
ALX4	0.450674517	0	0.998015882	4.805830522	0.729188479	4.403755917
ALYREF	117.1753743	104.288391	242.0188513	86.5049494	86.77342901	35.23004734
AMACR	14.42158453	10.02772991	14.97023822	4.805830522	7.291884791	13.21126775
AMBRA1	38.30733391	6.016637945	38.42361144	16.82040683	44.48049722	25.32159653
AMD1	218.5771405	94.26066114	139.7222234	98.5195257	210.7354705	182.7558706
AMD1P3	0	2.005545982	0	0	0	1.100938979
AMD1P4	0.450674517	16.04436785	1.497023822	14.41749157	2.916753916	7.706572855
AMDHD1	0.901349033	0	0.499007941	2.402915261	2.187565437	3.302816938
AMDHD2	212.7183718	130.3604888	52.89484172	64.87871205	59.06426681	83.67136243
AMER1	21.18170228	8.022183927	22.95436528	19.22332209	22.60484285	30.82629142
AMER2	1.35202355	94.26066114	6.48710323	50.46122048	16.04214654	18.71596265
AMER3	1.35202355	58.16083347	5.489087348	33.64081365	8.750261749	6.605633876
AMFR	449.322493	178.4935924	230.0426607	141.7720004	271.9873027	303.8591583
AMH	3.154721616	2.005545982	3.493055585	0	1.458376958	0
AMIGO1	6.760117748	4.011091963	5.489087348	0	4.375130875	3.302816938
AMIGO2	38.30733391	14.03882187	23.45337322	26.43206787	29.89672764	37.4319253
AMIGO3	4.506745165	0	0	0	0	0
AMMECR1	26.58979648	34.09428169	24.4513891	45.65538996	33.54267004	35.23004734
AMMECR1L	53.17959295	26.07209776	85.82936581	26.43206787	56.87670137	50.64319305
AMN	9.013490331	10.02772991	0.998015882	0	6.562696312	2.201877959
AMN1	49.57419682	18.04991384	20.45932557	26.43206787	21.14646589	34.12910836
AMOT	8.562815814	0	26.44742086	0	16.77133502	9.908450814
AMOTL1	1.802698066	14.03882187	87.82539758	28.83498313	8.750261749	11.00938979
AMOTL2	0	0	141.2192472	0	0	2.201877959
AMPD2	34.25126326	12.03327589	72.85515935	33.64081365	44.48049722	18.71596265
AMPD3	63.99578135	16.04436785	93.81349287	48.05830522	81.66910966	62.75352182
AMPH	0	0	36.42757968	0	0	1.100938979
AMT	15.77360808	0	4.990079408	9.611661044	14.58376958	17.61502367
AMY2B	45.06745165	22.0610058	12.97420646	45.65538996	44.48049722	36.33098632
AMZ1	9.013490331	102.2828451	29.44146851	79.29620361	23.33403133	29.72535244
AMZ2	140.1597746	110.305029	148.7043663	122.5486783	121.774476	121.1032877
AMZ2P1	10.8161884	18.04991384	14.97023822	19.22332209	31.3551046	22.01877959
ANAPC1	67.60117748	12.03327589	105.7896834	45.65538996	106.4615179	68.25821672
ANAPC10	16.2242826	2.005545982	18.46329381	12.0145763	11.66701567	15.41314571
ANAPC11	57.2356636	54.14974151	81.83730229	36.04372891	20.41727741	19.81690163
ANAPC13	69.85455006	44.1220116	46.90674643	28.83498313	36.45942395	42.93662019
ANAPC15	31.09654164	112.310575	64.8710323	52.86413574	26.25078525	36.33098632
ANAPC16	458.3359833	314.8707191	199.1041684	156.189492	226.0484285	253.2159653
ANAPC1P1	0	0	0.998015882	0	0	1.100938979
ANAPC1P2	35.15261229	20.05545982	32.93452409	40.84955944	32.08429308	28.62441346
ANAPC1P4	0	4.011091963	0	0	0	0
ANAPC2	34.25126326	20.05545982	41.41765908	14.41749157	47.39725114	33.02816938
ANAPC4	114.0206527	66.1830174	28.94246056	40.84955944	72.91884791	67.15727774
ANAPC5	136.103704	92.25511516	218.0664701	64.87871205	193.234947	136.5164334
ANAPC7	68.051852	24.06655178	128.2450408	45.65538996	78.75235574	55.04694897
ANG	8.562815814	6.016637945	7.485119112	0	1.458376958	1.100938979
ANGEL1	45.06745165	28.07764374	30.43948439	14.41749157	53.95994745	45.13849815
ANGEL2	87.88153073	162.4492245	56.38789731	115.3399325	124.6912299	113.3967149
ANGPT1	0.450674517	2.005545982	1.497023822	7.208745783	1.458376958	3.302816938
ANGPT2	0	2.005545982	0	0	0	1.100938979
ANGPT4	0	6.016637945	1.497023822	4.805830522	2.187565437	3.302816938
ANGPTL2	0	0	158.6845252	0	0	1.100938979
ANGPTL4	0	0	526.9523855	0	2.187565437	0
ANGPTL6	3.605396132	0	3.493055585	2.402915261	2.916753916	4.403755917
ANK1	3.154721616	6.016637945	4.990079408	7.208745783	13.12539262	4.403755917
ANK2	4.056070649	74.20520132	18.96230175	45.65538996	280.008376	13.21126775
ANK3	2.253372583	2.005545982	8.483134993	9.611661044	13.8545811	19.81690163
ANKAR	2.253372583	2.005545982	0.998015882	2.402915261	6.562696312	7.706572855
ANKDD1A	15.32293356	12.03327589	7.485119112	19.22332209	7.291884791	7.706572855
ANKDD1B	0.901349033	12.03327589	2.495039704	24.02915261	3.645942395	6.605633876
ANKEF1	6.760117748	8.022183927	3.992063526	9.611661044	10.93782719	8.807511835
ANKFN1	0.450674517	4.011091963	0.499007941	4.805830522	5.104319354	6.605633876
ANKFY1	91.48692686	38.10537365	99.80158815	38.44664418	43.75130875	44.03755917
ANKH	73.91062071	48.13310356	70.36011965	110.534102	64.89777464	89.17605733
ANKHD1	353.7794955	304.8429892	199.6031763	132.1603394	326.6764386	307.1619752
ANKHD1-DT	0.901349033	4.011091963	1.996031763	4.805830522	1.458376958	1.100938979
ANKHD1-EIF4EBP3	13.97091001	0	46.90674643	48.05830522	37.91780091	42.93662019
ANKIB1	111.3166056	42.11646562	98.30456433	40.84955944	126.1496069	133.2136165
ANKK1	1.35202355	2.005545982	0.499007941	0	1.458376958	1.100938979
